Weather,Road_Type,Time,Vehicle_Count,Speed,Accident,Peak_Hour,Day_Night,Traffic_Density
2,2,8,-1.4884476404042142,1.3316714470422997,0,1,1,-1.0803168224586517
2,1,15,0.8453327020196825,-0.7112939256780664,0,0,1,0.7735640414588754
1,2,1,1.1460037890804298,1.1082221094010096,1,0,0,-0.13987938996731053
2,0,5,0.043543136524356,1.172064777298521,0,0,0,-0.5422482688335649
2,2,21,-0.6293873916592215,-0.36015925224175344,0,0,0,-0.4625533299629136
0,2,7,-0.2141749380991418,-0.009024578805440518,0,0,1,-0.3542346255478867
2,2,4,-1.1591412117186337,-0.7751365935755778,0,0,0,-0.6806400928283113
0,2,8,0.702155993895517,0.3101887606821167,1,1,1,-0.033079648357763766
2,2,0,1.0744154350183472,0.9166941057084754,0,0,0,-0.1058418487678348
2,1,8,-0.05668055916255981,0.6613234341184296,0,1,1,-0.4741755085482169
0,1,9,1.7330282923895082,-1.222035268858158,1,1,1,2.559527215150688
2,1,22,-1.144823540906217,-1.2858779367556694,0,0,0,-0.4296791676787699
0,0,3,1.1889568015176795,-0.6793725917293106,0,0,0,0.9850535804954221
1,2,2,-0.15690425484947562,0.7890087699134525,0,0,0,-0.5420490314863884
2,1,9,-1.4598122987793811,-1.6370126101919822,0,1,1,-0.5903972944012501
1,0,14,0.22967285708577106,0.5336380983234067,0,0,1,-0.32157125060206027
0,1,10,-0.013727546725310178,1.3635927809910555,1,1,1,-0.5943370159555902
1,1,13,1.6184869258901757,1.7466487883761241,1,0,1,-0.16055548949249343
1,2,5,-1.144823540906217,1.076300775452254,0,0,0,-0.9490854481715287
0,0,11,1.1030507766431803,0.7570874359646967,1,0,1,-0.0395764669038444
1,2,12,-1.2020942241558834,-0.870900595421845,0,0,1,-0.6833747230836767
1,2,16,-0.9730114911572186,0.5655594322721624,0,0,1,-0.8348379536792426
0,1,15,-1.0302821744068849,-1.7008552780894937,0,0,1,0.22526832994912832
1,2,2,-1.1877765533434668,-1.222035268858158,0,0,0,-0.5162666418030992
0,0,1,-0.7868817705958036,0.08673942304082664,0,0,0,-0.6726465582357044
1,2,10,-0.3430339754108907,0.5974807662209182,1,1,1,-0.5775387138387869
0,2,8,1.4037218637039277,-1.4774059404482036,1,1,1,3.152745739624026
0,2,2,-0.19985726728672523,-0.7751365935755778,0,0,0,0.05224081560963938
1,1,17,-1.5170829820290472,0.3421100946308724,0,1,1,-1.0520410391384145
1,0,19,0.38716723602235303,1.0443794415034984,1,1,0,-0.3941116116272385
1,1,14,0.43012024845960267,0.21442475883584952,0,0,1,-0.11984079558165232
2,1,13,-0.09963357159980944,-1.1581926009606465,0,0,1,0.536060014635841
2,1,1,-0.772564099783387,0.8209301038622082,0,0,0,-0.7860181220746724
2,1,16,1.5612162426405096,1.650884786529857,0,0,1,-0.15369622188890802
0,1,21,-1.58867133609113,0.5974807662209182,0,0,0,-1.0938601795007725
1,0,7,-1.0159645035944682,-0.009024578805440518,0,0,1,-0.7707735060451576
0,2,9,-0.48621068353505614,-0.870900595421845,0,1,1,-0.10226579381851071
2,1,17,-1.087552857656551,1.4912781167860785,0,1,1,-0.9569722386327844
1,1,18,0.888285714456932,1.172064777298521,1,1,1,-0.24837318174803816
0,0,7,-0.48621068353505614,-0.16863124854921913,0,0,1,-0.44561815545290023
1,0,7,0.5160262733341019,0.3101887606821167,0,0,1,-0.11840011232516703
0,2,2,-1.431176957154548,-1.668933944140738,0,0,0,-0.5156111017653853
1,0,2,-1.3739062739048817,0.7570874359646967,0,0,0,-1.0144307191498925
2,2,11,-0.05668055916255981,-0.10478858065170768,0,0,1,-0.23398381778528157
2,1,21,-0.9873291619696352,-1.445484606499448,0,0,0,-0.0976169223843894
1,1,16,0.859650372832099,-1.094349933063135,0,0,1,1.3632625790112005
0,2,3,-1.087552857656551,-0.5836085898830435,0,0,0,-0.685821497522688
2,0,16,-0.2857632921612245,-1.2858779367556694,0,0,1,0.5266600987690462
2,2,13,-0.2141749380991418,1.0124581075547425,0,0,1,-0.6056038832044507
2,0,18,-0.04236288835014326,0.7251661020159411,0,1,1,-0.4831886266347787
1,1,8,-0.9730114911572186,0.7570874359646967,0,1,1,-0.8566508401736536
1,0,20,-0.1855395964743087,0.5974807662209182,0,0,0,-0.5122566894447427
0,2,11,-0.09963357159980944,-1.4774059404482036,0,0,1,1.13289125445407
0,2,4,1.1173684474555967,-0.36015925224175344,1,0,0,0.6008760105923402
0,1,10,0.7164736647079335,-0.5197659219855321,1,1,1,0.4882984671770716
1,0,19,-0.6723404040964712,-1.6050912762432266,0,1,0,0.6127306327493497
1,0,2,0.28694354033543723,-0.9666645972681122,0,0,0,0.6400040118295279
0,0,20,-0.5577990375971388,0.0228967551433152,0,0,0,-0.5414618056210256
0,1,14,1.6041692550777593,1.6189634525811012,1,0,1,-0.132151395895005
1,0,13,1.7187106215770915,1.1082221094010096,1,0,1,0.062980454430711
0,2,10,1.389404192891511,0.27826742673336097,1,1,1,0.2995295229876897
2,0,19,1.3464511804542614,0.5336380983234067,0,1,0,0.15140088660854442
1,1,7,0.8739680436445155,0.9805367736059868,1,0,1,-0.20006752304578015
0,0,3,0.4587555900844358,-0.10478858065170768,1,0,0,0.0449484682619981
1,0,11,-1.0016468327820516,1.076300775452254,0,0,1,-0.8979052121995509
2,2,7,0.6735206522706839,0.6613234341184296,0,0,1,-0.1778099546229822
1,0,5,-1.0302821744068849,-1.4774059404482036,0,0,0,-0.11749485541304601
1,2,14,-0.6723404040964712,-1.445484606499448,0,0,1,0.31148376381828763
1,2,11,-1.6029890069035466,-1.445484606499448,0,0,1,-0.8972228090532578
1,1,15,-0.7582464289709705,0.5655594322721624,0,0,1,-0.7448597968897975
2,2,15,1.4753102177660105,0.21442475883584952,0,0,1,0.37679473811228464
1,2,20,-0.6007520500343885,1.1082221094010096,0,0,0,-0.7586019153812764
1,1,19,-0.8155171122206366,1.3955141149398111,0,1,0,-0.8619070126125377
0,2,19,1.3750865220790947,-0.009024578805440518,1,1,0,0.4714049411520613
1,1,3,0.5446616149589351,0.15058209093833808,0,0,0,-0.03718159374081198
0,0,10,-1.1591412117186337,1.2678287791447884,1,1,1,-0.9667537557201158
2,1,12,0.08649614896160562,-1.1581926009606465,0,0,1,0.7220148720006939
2,2,8,1.5755339134529263,1.650884786529857,0,1,1,-0.14930358746296662
2,1,3,-0.5005283543474727,-0.5516872559342878,0,0,0,-0.3002435945474707
2,2,11,0.6019322982086012,-0.009024578805440518,0,0,1,0.06974244924397843
0,0,8,-1.2880002490303826,-1.2858779367556694,0,1,1,-0.5890690454200727
1,1,12,-0.07099822997497635,1.203986111247277,0,0,1,-0.5875174625394051
2,0,15,-0.5721167084095554,-0.2643952503954863,0,0,1,-0.46203293390685524
1,2,5,-1.3739062739048817,-0.32823791829299775,0,0,0,-0.920109560728932
0,2,9,-0.1855395964743087,-1.6050912762432266,0,1,1,1.3714264507979501
0,0,12,0.1724021738361049,0.7251661020159411,1,0,1,-0.39780119213050935
0,1,6,-0.2571279505363914,-0.07286724670295196,0,0,1,-0.3541327324753579
2,1,18,1.4609925469535938,0.3421100946308724,0,1,1,0.2972128096484266
1,2,23,0.7737443479575997,0.21442475883584952,0,0,0,0.04343664015334081
1,0,18,-1.58867133609113,-1.0305072651656235,0,1,1,-0.9741994709391737
1,0,16,-0.47189301272263956,-0.36015925224175344,0,0,1,-0.3666703566341612
0,1,12,-0.02804521753772672,-0.10478858065170768,0,0,1,-0.21848757967154386
2,1,12,-1.2880002490303826,-0.009024578805440518,0,0,1,-0.912099197642446
0,1,20,-1.6745773609656291,-1.1581926009606465,0,0,0,-1.0374041630667625
0,0,1,1.6328045967025924,1.0443794415034984,1,0,0,0.05527929367115665
1,1,9,-0.0853159007873929,0.9166941057084754,1,1,1,-0.5403325251107127
0,1,21,0.8453327020196825,-0.2643952503954863,1,0,0,0.3622744188895831
1,2,12,1.6900752799522585,1.1401434433497655,1,0,1,0.04159793029146016
2,1,8,-0.772564099783387,-0.10478858065170768,0,1,1,-0.6213897706287257
1,1,0,-0.15690425484947562,-0.9985859312168679,0,0,0,0.28866203132351015
2,0,13,-1.4168592863421314,-1.222035268858158,0,0,1,-0.7575053756818276
1,0,15,0.8739680436445155,1.076300775452254,1,0,1,-0.22744412096664
0,2,19,1.3464511804542614,-0.296316584344242,1,1,0,0.681702979844677
0,1,14,-1.1734588825310501,0.27826742673336097,0,0,1,-0.8892533151661927
2,2,0,-0.6723404040964712,1.2678287791447884,0,0,0,-0.8018198822312896
2,0,16,-1.3166355906552156,-0.870900595421845,0,0,1,-0.7763521517661033
2,2,23,0.8023796895824328,-0.16863124854921913,0,0,0,0.27163629438296183
1,0,12,0.05786080733677254,0.27826742673336097,0,0,1,-0.3181062532598581
1,2,14,1.546898571828093,-0.870900595421845,0,0,1,1.548083565294561
2,2,15,0.2153551862733545,0.9805367736059868,0,0,1,-0.4421596958415323
0,1,15,0.9885094101438479,0.0228967551433152,1,0,1,0.25129311261861137
1,2,1,-1.058917516031718,0.11866075698958237,0,0,0,-0.8134254302913746
1,1,16,0.7594266771451832,-1.6050912762432266,0,0,1,2.8441889211275875
1,1,10,-0.5148460251598892,-0.04094591275419624,1,1,1,-0.5011892209356787
2,1,7,0.38716723602235303,-0.36015925224175344,0,0,1,0.1563276797044882
2,1,19,0.01490779489952291,-0.4240019201392649,0,1,0,-0.034032358253181544
2,2,2,-0.772564099783387,0.5336380983234067,0,0,0,-0.7460334250218337
2,0,11,-1.3452709322800487,1.4912781167860785,0,0,1,-1.039280126318867
2,0,19,-1.3166355906552156,1.172064777298521,0,1,0,-1.0154369683780573
0,0,15,0.22967285708577106,0.05481808909207092,0,0,1,-0.1514713810757689
0,2,13,0.7594266771451832,-0.2643952503954863,1,0,1,0.3123163975079809
2,1,15,-0.1855395964743087,0.6613234341184296,0,0,1,-0.5264753121820818
1,0,20,0.5446616149589351,-0.9666645972681122,0,0,0,0.8631498406673519
2,2,16,1.4896278885784269,1.4912781167860785,0,0,1,-0.13389336177195912
0,1,10,-1.0732351868441343,-0.36015925224175344,0,1,1,-0.7327689820712158
0,0,16,-0.17122192566189215,-1.2858779367556694,0,0,1,0.6541720009620884
1,1,18,-1.1877765533434668,-0.009024578805440518,0,1,1,-0.8600318375802871
0,0,21,0.40148490683476956,1.5870421186323456,1,0,0,-0.4985355948630127
2,0,0,-1.617306677715963,-0.13670991460046342,0,0,0,-1.0768918684226794
1,0,11,0.48739093170926884,-0.07286724670295196,0,0,1,0.04325025038651993
2,1,14,0.5732969565837681,-0.6793725917293106,0,0,1,0.5408280879016064
2,2,17,-1.5743536652787133,1.7147274544273685,0,1,1,-1.116909012637782
1,1,22,1.332133509641845,0.6932447680671854,1,0,0,0.07626045455367429
2,0,13,1.1889568015176795,-1.5093272743969595,0,0,1,3.009157444589835
0,1,0,0.6592029814582674,0.6932447680671854,1,0,0,-0.19404505976018427
2,2,12,0.5160262733341019,1.427435448888567,0,0,1,-0.43233566564112497
1,1,14,-1.5170829820290472,0.4697954304258953,0,0,1,-1.0583836854361304
1,2,6,-1.116188199281384,1.4912781167860785,0,0,1,-0.9661175594867936
1,2,14,0.12944916139885526,1.299750113093544,0,0,1,-0.5358932844839656
2,1,19,-0.7582464289709705,-1.094349933063135,0,1,0,-0.17426660749331657
1,0,9,-0.48621068353505614,1.6828061204786127,1,1,1,-0.7850687857050808
1,2,13,1.51826323020326,1.6828061204786127,1,0,1,-0.17490440997665643
2,1,5,-1.3595886030924653,-1.541248608345715,0,0,0,-0.5129161038325613
0,2,13,-1.0732351868441343,1.1082221094010096,0,0,1,-0.9259612870096441
2,0,23,-0.1855395964743087,0.7570874359646967,0,0,0,-0.5467260778988983
1,1,21,-0.30008096297364106,0.0228967551433152,0,0,0,-0.40933598591441944
1,1,11,-0.8441524538454697,-0.20055258249797484,0,0,1,-0.6368860087424634
2,1,10,-1.5743536652787133,-0.4240019201392649,0,1,1,-1.0327898986160218
0,0,19,0.15808450302368834,-1.0305072651656235,0,1,0,0.60857908244539
1,2,21,-0.9014231370951359,-0.10478858065170768,0,0,0,-0.6911228421405456
1,1,23,0.5589792857713516,1.4912781167860785,1,0,0,-0.43111628952725706
1,2,18,-1.3882239447172984,1.5870421186323456,0,1,1,-1.056400166957572
2,2,1,1.7043929507646751,0.7570874359646967,0,0,0,0.19709335156051416
1,0,21,1.203274472330096,-0.07286724670295196,0,0,0,0.42534927236909487
0,1,19,1.6614399383274254,1.5551207846835897,1,1,0,-0.09701706800579303
1,2,0,-0.5434813667847223,-1.2539566028069136,0,0,0,0.19991084939937565
1,1,7,-0.27144562134880795,1.299750113093544,0,0,1,-0.6705502501619627
0,1,13,-1.5170829820290472,-0.5836085898830435,0,0,1,-0.979434430204035
2,0,8,-0.6866580749088877,-1.190113934909402,0,1,1,-0.02029885011163469
2,1,1,-1.4741299695917975,-1.1262712670118908,0,0,0,-0.8460852232779231
2,1,22,1.51826323020326,-0.296316584344242,0,0,0,0.7831329020436877
2,2,4,-1.058917516031718,-1.7008552780894937,0,0,0,0.17455336884962297
0,0,22,-0.772564099783387,1.0124581075547425,0,0,0,-0.8089376992015332
1,1,7,0.28694354033543723,1.2359074451960326,0,0,1,-0.4705053468897001
2,2,15,-0.7009757457213043,0.24634609278460526,0,0,1,-0.6637710483614784
0,0,21,0.41580257764718614,-1.668933944140738,0,0,0,2.61328149824323
1,0,15,-0.2857632921612245,-0.296316584344242,0,0,1,-0.2818812810459256
0,2,12,1.675757609139842,1.523199450734834,1,0,1,-0.08355692097387603
2,2,19,1.0314624225810975,-0.20055258249797484,0,1,0,0.4222481788573522
2,2,14,-0.2571279505363914,-1.7327766120382495,0,0,1,1.7273971777535264
2,2,0,-0.19985726728672523,1.5870421186323456,0,0,0,-0.6859780910867846
0,2,21,1.4180395345163441,-1.0624285991143794,0,0,0,1.820374606435953
0,1,2,0.30126121114785376,1.203986111247277,1,0,0,-0.4591592424114533
2,1,5,1.017144751768681,-1.317799270704425,0,0,0,2.0703979440693687
0,0,21,-0.35735164622330723,-0.009024578805440518,1,0,0,-0.4286165684938279
2,1,13,1.4466748761411772,0.9486154396572312,0,0,1,0.02192548592158755
2,0,3,1.4323572053287608,-0.32823791829299775,0,0,0,0.7620666874331239
1,1,17,-1.1018705284689676,1.299750113093544,0,1,1,-0.9494825362092423
0,2,14,-0.5148460251598892,-1.573169942294471,0,0,1,0.7792317511898795
2,0,8,1.1173684474555967,0.3101887606821167,0,1,1,0.15725061741567395
2,0,17,0.9598740685190148,-1.094349933063135,0,1,1,1.458507749856613
0,0,2,0.20103751546093798,-1.6370126101919822,0,0,0,2.1059481373891202
1,0,9,-0.19985726728672523,-1.668933944140738,0,1,1,1.5703172982403584
1,1,16,0.5160262733341019,-0.8070579275243336,0,0,1,0.6350452156331319
2,1,6,-1.3023179198427992,-0.7751365935755778,0,0,1,-0.7900253030429306
0,2,14,-1.3309532614676323,-0.6793725917293106,0,0,1,-0.8331716915164751
1,0,0,1.4323572053287608,0.8847727717597197,1,0,0,0.0401341030227785
0,1,10,-0.04236288835014326,-1.1262712670118908,0,1,1,0.5485762069584752
0,1,16,-1.0016468327820516,1.0124581075547425,0,0,1,-0.8923567006362336
2,2,4,1.6471222675150088,-0.04094591275419624,0,0,0,0.6371560545545708
1,2,6,0.43012024845960267,1.5551207846835897,1,0,1,-0.48392314220040683
2,2,18,-1.6888950317780458,-0.9666645972681122,0,1,1,-1.0707806759271206
1,1,23,-0.38598698784814034,-1.2858779367556694,0,0,0,0.41508718435013425
1,1,14,1.7330282923895082,-0.5516872559342878,0,0,1,1.2002197372930683
1,2,2,-0.8727877954703028,-1.0305072651656235,0,0,0,-0.3255197359455
1,0,14,-0.5721167084095554,-0.10478858065170768,0,0,1,-0.5129161038325613
1,2,4,0.9169210560817651,0.3421100946308724,0,0,0,0.05071451035083068
0,2,22,-0.5434813667847223,0.05481808909207092,0,0,0,-0.5427010809862391
2,2,11,-1.3309532614676323,0.05481808909207092,0,0,1,-0.9411757753394958
0,2,19,1.332133509641845,-0.009024578805440518,1,1,0,0.44909035826827887
1,1,4,0.48739093170926884,-0.10478858065170768,0,0,0,0.060444706375735804
2,0,2,-0.6007520500343885,1.6828061204786127,0,0,0,-0.8199353214609907
1,2,8,0.6019322982086012,-0.6474512577805549,0,1,1,0.5295580965461607
2,0,8,1.4037218637039277,0.5974807662209182,0,1,1,0.1464982839860668
0,0,6,-0.6723404040964712,-1.317799270704425,0,0,1,0.13427972327060395
2,0,1,-0.7152934165337208,1.1401434433497655,0,0,0,-0.8027376382840892
2,2,22,-1.617306677715963,-1.317799270704425,0,0,0,-0.9486338578541289
2,1,22,-1.3739062739048817,1.3955141149398111,0,0,0,-1.0447365782569733
2,2,20,0.5589792857713516,-0.7112939256780664,0,0,0,0.5630491085930039
2,0,15,1.2462274847673456,-0.10478858065170768,0,0,1,0.47109501638978646
1,0,8,-0.9300584787199689,-1.7327766120382495,0,1,1,0.47884313544665535
2,1,12,-0.45757534191022303,-0.6793725917293106,0,0,1,-0.20299134155780618
2,2,18,-1.5457183236538803,-1.1581926009606465,0,1,1,-0.908666184891095
0,0,19,0.5732969565837681,-0.9985859312168679,1,1,0,0.935277785342204
2,1,16,0.2153551862733545,1.6189634525811012,0,0,1,-0.5616185664757372
0,0,5,-1.5457183236538803,-1.6370126101919822,0,0,0,-0.7298634374248899
1,1,3,-0.6007520500343885,-0.6155299238317992,0,0,0,-0.3380299879775208
2,1,0,-1.5314006528414639,0.6932447680671854,0,0,0,-1.0739757765691285
0,0,17,1.0744154350183472,0.08673942304082664,1,1,1,0.25712772858856126
0,0,18,-0.9443761495323855,-0.7432152596268221,0,1,1,-0.5296043602627405
1,2,8,-0.2857632921612245,-1.4774059404482036,0,1,1,0.8828140324806465
2,0,12,-1.1877765533434668,1.523199450734834,0,0,1,-0.9906537861682816
2,2,7,0.3728495652099365,0.7890087699134525,0,0,1,-0.3356391398114013
0,0,22,-1.3023179198427992,0.3740314285796281,0,0,0,-0.9574978317853136
2,2,12,1.4466748761411772,-0.009024578805440518,0,0,1,0.5085959126250318
0,1,14,0.4444379192720192,0.5974807662209182,1,0,1,-0.251128591868566
2,0,10,-0.24281027972397487,0.21442475883584952,0,1,1,-0.43959244056268015
0,0,11,-1.6029890069035466,0.08673942304082664,0,0,1,-1.0803168224586517
2,1,13,-1.4884476404042142,-1.0624285991143794,0,0,1,-0.8759708253544174
1,2,3,1.5039455593908435,0.3740314285796281,0,0,0,0.29930051454265916
2,0,0,0.28694354033543723,0.6294021001696739,0,0,0,-0.32565630010023555
2,0,23,-1.3595886030924653,1.076300775452254,0,0,0,-1.0258558021294957
1,2,3,1.0887331058307637,1.6189634525811012,1,0,0,-0.2915412736363076
2,1,18,-1.273682578217966,-0.23247391644673057,0,1,1,-0.8747988409592607
1,2,8,1.1316861182680134,-1.5093272743969595,0,1,1,2.929462505719184
2,2,9,-0.7582464289709705,0.5655594322721624,0,1,1,-0.7448597968897975
0,2,3,-0.8298347830330531,-1.2858779367556694,0,0,0,-0.07902143664790404
0,0,19,-0.586434379221972,-0.7432152596268221,0,1,0,-0.261400239063433
2,1,8,-1.116188199281384,-0.07286724670295196,0,1,1,-0.8126515588544478
2,1,12,-0.5291636959723057,0.3740314285796281,0,0,1,-0.6112370628990355
2,2,11,-0.9730114911572186,-1.6370126101919822,0,0,1,0.19991084939937565
0,0,10,0.7594266771451832,-0.8070579275243336,1,1,1,0.8247191701452822
2,2,11,-0.3430339754108907,-1.3497206046531809,0,0,1,0.5633680706124976
0,0,17,-1.5170829820290472,1.6828061204786127,1,1,1,-1.0988676075082704
1,0,11,-0.4146223294729734,-1.094349933063135,0,0,1,0.1522882639766693
0,0,15,1.675757609139842,-0.4559232540880206,0,0,1,1.0458530283952236
0,0,4,0.30126121114785376,1.7466487883761241,1,0,0,-0.555351955897874
1,1,19,-0.5291636959723057,-1.1581926009606465,0,1,0,0.10693342071694917
0,0,11,-1.5743536652787133,1.523199450734834,0,0,1,-1.1131118629695262
2,0,20,1.3464511804542614,-0.23247391644673057,0,0,0,0.6265131692363916
2,2,10,-1.0159645035944682,0.9805367736059868,0,1,1,-0.8947668015031559
0,2,8,-1.0016468327820516,0.24634609278460526,0,1,1,-0.8049175063613065
2,1,17,-0.9443761495323855,-1.1262712670118908,0,1,1,-0.33006049409045574
0,2,2,0.9312387268941817,0.27826742673336097,1,0,0,0.08700968599928616
2,0,19,-1.1305058700938007,-0.5836085898830435,0,1,0,-0.7151827907908226
2,2,16,-0.17122192566189215,-0.7751365935755778,0,0,1,0.0741178576525632
0,1,13,-1.3595886030924653,0.5974807662209182,0,0,1,-0.9989045076548903
2,2,0,1.5325809010156766,-1.190113934909402,0,0,0,2.255201378168805
0,2,16,1.1603214598928464,1.650884786529857,1,0,1,-0.2766899858152676
2,1,7,-0.15690425484947562,1.523199450734834,0,0,1,-0.6640989146982956
2,1,4,-1.2307295657807165,1.7466487883761241,0,0,0,-1.0145174113910882
1,0,4,-1.3739062739048817,-1.1262712670118908,0,0,0,-0.7484589231613753
1,2,8,-0.6007520500343885,0.852851437810964,0,1,1,-0.724394176914159
2,0,2,-0.9300584787199689,-1.4135632725506921,0,0,0,-0.061025805290015035
1,2,18,-0.9443761495323855,0.9805367736059868,0,1,1,-0.868452434894922
0,2,22,-1.0016468327820516,-0.36015925224175344,0,0,0,-0.6891858123763284
1,0,8,1.2462274847673456,0.852851437810964,1,1,1,-0.018859571029863284
2,2,21,-0.586434379221972,0.27826742673336097,0,0,0,-0.6169622740248005
0,2,17,-0.5577990375971388,-0.6793725917293106,0,1,1,-0.27530711942191566
0,2,15,0.8310150312072659,1.0124581075547425,1,0,1,-0.22500468915862987
2,1,0,-0.24281027972397487,0.3101887606821167,0,0,0,-0.466245080807657
0,0,1,0.043543136524356,-0.009024578805440518,0,0,0,-0.22034712824519245
0,1,13,0.9885094101438479,0.5974807662209182,1,0,1,-0.025608871234595175
1,0,13,-0.22849260891155834,-1.7327766120382495,0,0,1,1.780527137000627
0,0,0,-0.4146223294729734,-0.5516872559342878,0,0,0,-0.24253346639975765
2,2,15,-0.4146223294729734,1.523199450734834,0,0,1,-0.7457376325657921
1,0,14,1.0600977642059306,-1.4774059404482036,0,0,1,2.6910647144423216
1,1,14,0.5876146273961846,1.2678287791447884,1,0,1,-0.37493220967197466
2,1,11,0.029225465711939454,0.5017167643746511,0,0,1,-0.39780119213050935
2,1,15,1.2605451555797622,-1.222035268858158,0,0,1,2.0619723265258103
1,0,13,0.43012024845960267,1.3955141149398111,1,0,1,-0.454056443098028
0,1,23,0.38716723602235303,1.4593567828373226,1,0,0,-0.4801306744349013
1,0,14,1.4753102177660105,-0.10478858065170768,0,0,1,0.5950649212996886
